Carrier,Title,State,Zip code,Hiring radius miles,Multi zip codes,Job Details,Pay Details,Equipment Details,Key Disqualifiers,Requirements
Swift,Eastern Regional Fleet - Detroit,MI,48127,200,N/A,"Category, Details

Job Description, Regional dry van hubbed in Detroit; operating across the Eastern planning zones.

Freight Type, Dry Van

Driver Type, Company Driver (Solo/Team)

Home Time, Bi-Weekly

Home Time Duration, Every two weeks

Dedicated Account?, No (OTR-DRY)

Avg Weekly Miles, ""2,100 - 2,500""

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,200 - $1,400""

CPM Range, $0.50 - $0.56 (Experience-based)

Stop Pay, $15.00

Short Haul Pay, N/A

Bonuses, Swift Driver Performance Bonus

Training Pay, Paid Orientation: $300 (if hired)

Accessorial Pay, N/A

Holiday Pay, Yes","Category, Details

Equipment Type, Dry Van Sleeper

Transmission Type, Not Specified

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, Yes

Owner Operators, No

Trainees, Yes","Category, Details

Experience Required, 0 Months (Trainees accepted)

Endorsements, None

Residency, Within 200 miles of 48127 (Detroit area)

Shift / Schedule, Both Day/Night; Weekends required

Work Days, Varies

Hiring Area, ""IN, MI, NY, OH, PA, WV (Operating most Eastern states)"""
Swift,Armada Southeast,GA,30344,50,28147,"Category, Details

Job Description, SE Regional dedicated reefer account; half of loads are live.

Freight Type, Reefer (DED-REF)

Driver Type, Company Driver (Solo)

Home Time, Bi-Weekly

Home Time Duration, Every two weeks

Dedicated Account?, Yes (Armada)

Avg Weekly Miles, ""1,800""

No Touch Freight, Yes

Driver Load / Unload, No (Live Load/Unload/Drop & Hook)","Category, Details

Average Weekly Pay, ""$1,400""

CPM Range, $0.60 starting (.01 increase every 7 months exp)

Stop Pay, No Stop Pay

Short Haul Pay, Same as OTR

Bonuses, No bonus offer

Training Pay, Paid Orientation: $300 (if hired)

Accessorial Pay, Must have 2 load straps at all times

Holiday Pay, Work when customer does (including holidays)","Category, Details

Equipment Type, Refrigerated Units

Transmission Type, Not Specified

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 12 Months

Endorsements, None

Residency, Within 50 miles of hub cities (Lexington; East Point; Salisbury; Pooler)

Shift / Schedule, Both Day/Night; Weekends/Holidays required

Work Days, Varies

Hiring Area, ""AL, GA, NC, TN"""
,,,,,,,,,,
Swift,Eastern Regional Fleet - Gary,IN,46406,180,N/A,"Category, Details

Job Description, Regional dry van operations in the Eastern U.S. (East of Mississippi).

Freight Type, Dry Van

Driver Type, Company Driver (Solo)

Home Time, Bi-Weekly

Home Time Duration, Every two weeks (Weekends)

Dedicated Account?, No (OTR-DRY)

Avg Weekly Miles, ""1,700""

No Touch Freight, Yes

Driver Load / Unload, No (Live/Drop & Hook)","Category, Details

Average Weekly Pay, ""$1,100""

CPM Range, See pay package

Stop Pay, Not Specified

Short Haul Pay, N/A

Bonuses, Driver Performance Bonus (Commitment/Safety)

Training Pay, Paid Orientation: $300

Accessorial Pay, N/A

Holiday Pay, As needed","Category, Details

Equipment Type, Conventional Sleepers

Transmission Type, Not Specified

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, Yes

Owner Operators, Yes

Trainees, Yes","Category, Details

Experience Required, 0 Months (Trainees accepted)

Endorsements, None

Residency, Within 180 miles of Gary; IN

Shift / Schedule, Both Day/Night

Work Days, Weekend work required

Hiring Area, ""IL, IN, IA, MI, OH"""
US Xpress,OTR - Dallas Based,TX,75241,50,N/A,"Category, Details

Job Description, Nationwide OTR covering 48 states; most freight East of I-35. No forced NYC.

Freight Type, Dry Van (100% No-Touch)

Driver Type, Company Driver (Solo)

Home Time, 10-14 Days Out

Home Time Duration, 2 days home

Dedicated Account?, No (OTR)

Avg Weekly Miles, ""2,000 - 3,000""

No Touch Freight, Yes

Driver Load / Unload, No (50-60% Drop & Hook)","Category, Details

Average Weekly Pay, ""See Pay Scale ($1,000+)""

CPM Range, Performance Bonus up to 3 CPM

Stop Pay, Not Specified

Short Haul Pay, N/A (Avg LOH 400 miles)

Bonuses, $1,000 Sign-On Bonus (Experienced)

Training Pay, Student Trainer: +$250/week

Accessorial Pay, ""Detention: $12.50/hr (after 2 hrs); Layover/Breakdown: $100""

Holiday Pay, Not Specified","Category, Details

Equipment Type, 2021+ Freightliner or Kenworth

Transmission Type, Automatics

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Within 50 miles of Dallas; TX (Hiring OK, TX, AZ, NV)

Shift / Schedule, OTR Nationwide

Work Days, Varies

Hiring Area, Nationwide"
US Xpress,OTR - Memphis Based,TN,38118,50,N/A,"Category, Details

Job Description, Nationwide OTR operations with specialized support from Memphis hub.

Freight Type, Dry Van (100% No-Touch)

Driver Type, Company Driver (Solo)

Home Time, 10-14 Days Out

Home Time Duration, 2 days home

Dedicated Account?, No (OTR)

Avg Weekly Miles, ""2,000 - 3,000""

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""See Pay Scale""

CPM Range, Performance Bonus up to 3 CPM

Stop Pay, Not Specified

Short Haul Pay, N/A

Bonuses, $1,000 Sign-On Bonus (Experienced)

Training Pay, Paid Orientation (3 Days)

Accessorial Pay, ""Detention: $12.50/hr (after 2 hrs); Layover/Breakdown: $100""

Holiday Pay, Not Specified","Category, Details

Equipment Type, 2021+ Freightliner or Kenworth

Transmission Type, Automatics

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Within 50 miles of Memphis; TN

Shift / Schedule, OTR Nationwide

Work Days, Varies

Hiring Area, Nationwide"
US Xpress,OTR - Chicago Based,IL,60950,500,N/A,"Category, Details

Job Description, Chicago-based OTR with 48-state coverage. No forced NYC dispatch.

Freight Type, Dry Van (100% No-Touch)

Driver Type, Company Driver (Solo)

Home Time, 10-14 Days Out

Home Time Duration, 2 days home

Dedicated Account?, No (OTR)

Avg Weekly Miles, ""2,000 - 3,000""

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""See Pay Scale""

CPM Range, Performance Bonus up to 3 CPM

Stop Pay, Not Specified

Short Haul Pay, N/A

Bonuses, $1,000 Sign-On Bonus (Experienced)

Training Pay, Orientation Pay provided

Accessorial Pay, ""Detention: $12.50/hr; Layover/Breakdown: $100""

Holiday Pay, Not Specified","Category, Details

Equipment Type, 2021+ Freightliner or Kenworth

Transmission Type, Automatics

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Within 500 miles of Chicago terminal

Shift / Schedule, OTR Nationwide

Work Days, Varies

Hiring Area, ""IA, IL, KS, MO, WI"""
US Xpress,OTR - Springfield Based,OH,45502,50,N/A,"Category, Details

Job Description, Springfield-based OTR with flexible regionalized freight options.

Freight Type, Dry Van (100% No-Touch)

Driver Type, Company Driver (Solo)

Home Time, 10-14 Days Out

Home Time Duration, 2 days home

Dedicated Account?, No (OTR)

Avg Weekly Miles, ""2,000 - 3,000""

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""See Pay Scale""

CPM Range, Performance Bonus up to 3 CPM

Stop Pay, Not Specified

Short Haul Pay, N/A

Bonuses, $1,000 Sign-On Bonus (Experienced)

Training Pay, Paid Orientation (3 Days)

Accessorial Pay, ""Detention: $12.50/hr; Layover/Breakdown: $100""

Holiday Pay, Not Specified","Category, Details

Equipment Type, 2021+ Freightliner or Kenworth

Transmission Type, Automatics

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Within 50 miles of Springfield; OH

Shift / Schedule, OTR Nationwide

Work Days, Varies

Hiring Area, ""KY, OH, WV"""
US Xpress,OTR - Shippensburg Based,PA,17257,50,N/A,"Category, Details

Job Description, OTR company driver role based in PA. No NYC dispatch required.

Freight Type, Dry Van (100% No-Touch)

Driver Type, Company Driver (Solo)

Home Time, 10-14 Days Out

Home Time Duration, 2 days home

Dedicated Account?, No (OTR)

Avg Weekly Miles, ""2,000 - 3,000""

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""See Pay Scale""

CPM Range, Performance Bonus up to 3 CPM

Stop Pay, Not Specified

Short Haul Pay, N/A

Bonuses, $1,000 Sign-On Bonus (Experienced)

Training Pay, Paid Orientation (3 Days)

Accessorial Pay, ""Detention: $12.50/hr; Layover/Breakdown: $100""

Holiday Pay, Not Specified","Category, Details

Equipment Type, 2021+ Freightliner or Kenworth

Transmission Type, Automatics

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Within 50 miles of Shippensburg; PA

Shift / Schedule, OTR Nationwide

Work Days, Varies

Hiring Area, ""DE, NY, PA, VA"""
US Xpress,OTR - Tunnel Hill Based,GA,30755,50,N/A,"Category, Details

Job Description, OTR role out of Tunnel Hill. Choice between long-haul or regionalized freight.

Freight Type, Dry Van (100% No-Touch)

Driver Type, Company Driver (Solo)

Home Time, 10-14 Days Out

Home Time Duration, 2 days home

Dedicated Account?, No (OTR)

Avg Weekly Miles, ""2,000 - 3,000""

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""See Pay Scale""

CPM Range, Performance Bonus up to 3 CPM

Stop Pay, Not Specified

Short Haul Pay, N/A

Bonuses, $1,000 Sign-On Bonus (Experienced)

Training Pay, Student Trainer: +$250/week

Accessorial Pay, ""Detention: $12.50/hr; Layover/Breakdown: $100""

Holiday Pay, Not Specified","Category, Details

Equipment Type, 2021+ Freightliner or Kenworth

Transmission Type, Automatics

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Within 50 miles of Tunnel Hill; GA (THL)

Shift / Schedule, OTR Nationwide

Work Days, Varies

Hiring Area, ""AL, GA, TN"""
US Xpress,OTR - Duncan Based,SC,29334,50,N/A,"Category, Details

Job Description, South Carolina based OTR with 24/7 support. No forced NYC.

Freight Type, Dry Van (100% No-Touch)

Driver Type, Company Driver (Solo)

Home Time, 10-14 Days Out

Home Time Duration, 2 days home

Dedicated Account?, No (OTR)

Avg Weekly Miles, ""2,000 - 3,000""

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""See Pay Scale""

CPM Range, Performance Bonus up to 3 CPM

Stop Pay, Not Specified

Short Haul Pay, N/A

Bonuses, $1,000 Sign-On Bonus (Experienced)

Training Pay, Paid Orientation (3 Days)

Accessorial Pay, ""Detention: $12.50/hr; Layover/Breakdown: $100""

Holiday Pay, Not Specified","Category, Details

Equipment Type, 2021+ Freightliner or Kenworth

Transmission Type, Automatics

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Within 50 miles of Duncan; SC

Shift / Schedule, OTR Nationwide

Work Days, Varies

Hiring Area, ""NC, SC"""
,,,,,,,,,,
US Xpress,OTR Ellenwood Based,GA,30294,50,N/A,"Category, Details

Job Description, Nationwide OTR covering 48 states; most freight east of I-35. No forced NYC dispatch.

Freight Type, Dry Van (100% No-Touch)

Driver Type, Company Driver (Solo)

Home Time, 10–14 Days Out

Home Time Duration, 2 Days Home

Dedicated Account?, No (OTR)

Avg Weekly Miles, ""2,000 – 2,200""

No Touch Freight, Yes

Driver Load / Unload, No (50–60% Drop & Hook; 40–50% Live Unload)","Category, Details

Average Weekly Pay, ""See Pay Scale ($1,000+ Average)""

CPM Range, Performance Bonus: Up to 3 CPM extra

Stop Pay, Not Specified

Short Haul Pay, N/A (Avg haul 400 miles)

Bonuses, ""$1,000 Sign-On Bonus ($500 after 1st load, $500 after 30 days)""

Training Pay, Paid Orientation (3 Days)

Accessorial Pay, ""Detention ($12.50/hr after 2 hrs); Layover/Breakdown ($100/day)""

Holiday Pay, Not Specified","Category, Details

Equipment Type, 2021 or newer Freightliner or Kenworth

Transmission Type, Automatics

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Within 50 miles of Ellenwood; GA area

Shift / Schedule, Regionalized or OTR freight mix

Work Days, Varies (10–14 days out)

Hiring Area, Georgia"
US Xpress,OTR Jacksonville Based,FL,32218,50,N/A,"Category, Details

Job Description, Nationwide OTR covering 48 states; no set home time policy (flexible to needs). No forced NYC.

Freight Type, Dry Van (100% No-Touch)

Driver Type, Company Driver (Solo)

Home Time, 10–14 Days Out

Home Time Duration, 2 Days Home

Dedicated Account?, No (OTR)

Avg Weekly Miles, ""2,000 – 3,000""

No Touch Freight, Yes

Driver Load / Unload, No (50–60% Drop & Hook)","Category, Details

Average Weekly Pay, ""See Pay Scale""

CPM Range, Performance Bonus: Up to 3 CPM extra

Stop Pay, Not Specified

Short Haul Pay, N/A (Avg haul 400 miles)

Bonuses, ""$1,000 Sign-On Bonus ($500 after 1st load, $500 after 30 days)""

Training Pay, Student Trainer Fleet: +$250/week

Accessorial Pay, ""Detention ($12.50/hr after 2 hrs); Layover/Breakdown ($100/day)""

Holiday Pay, Not Specified","Category, Details

Equipment Type, 2021 or newer Freightliner or Kenworth

Transmission Type, Automatics

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Within 50 miles of Jacksonville; FL area

Shift / Schedule, Long-haul OTR or Regional mix

Work Days, Varies (10–14 days out)

Hiring Area, ""FL, GA, SC"""
US Xpress,Lease OTR,GA,30755,Statewide,N/A,"Category, Details

Job Description, Independent Contractor/Lease Purchase model focused on East of I-35 (Northeast, Southeast, Midwest).

Freight Type, Dry Van (100% No-Touch)

Driver Type, Lease Purchase (Solo)

Home Time, Every few weeks

Home Time Duration, Varies (Contractor determined)

Dedicated Account?, No (OTR)

Avg Weekly Miles, Not Specified

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""Variable (Net profit based model)""

CPM Range, ""$1.02 – $2.00 per mile (MRP Lease scale)""

Stop Pay, Not Specified

Short Haul Pay, Yes ($2.00/mi for 0–200 miles)

Bonuses, Fuel surcharge on all loaded miles; $0.05/gal fuel discount

Training Pay, No orientation pay for LPs

Accessorial Pay, ATBS cash flow assistance provided

Holiday Pay, N/A","Category, Details

Equipment Type, 2020–2024 International or Freightliner (Sleeper)

Transmission Type, Not Specified

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, Yes (West Coast markets only)

Owner Operators, No (Lease Purchase Focus)

Trainees, No","Category, Details

Experience Required, 9 Months in last 3 years

Endorsements, Not Specified

Residency, ""EXCLUDES: CA, NY, IL, NJ, CT, WA, OR, MA, MD, PA""

Shift / Schedule, Walkaway lease; no credit check

Work Days, Varies (Contractor determines schedule)

Hiring Area, ""AL, AR, GA, IA, IN, KS, KY, LA, MI, MN, MS, MO, NE, NC, OH, OK, SC, SD, TN, TX, VA, WV, WI"""
